workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4-to-pngs,sweep,16384.0,16352,119719833005,119644000000,75833005,151666010,27478,0,12,0,0
mp4-to-pngs,sweep,19062.0,18888,113028137870,112942000000,86137870,172275740,27476,0,14,0,0
mp4-to-pngs,sweep,44040.0,43944,59222067454,59003000000,219067454,438134908,27464,0,26,0,0
mp4-to-pngs,sweep,65536.0,65424,38455721737,38116000000,339721737,679443475,27456,0,34,0,0
mp4-to-pngs,sweep,101749.0,101432,23743516740,23258000000,485516740,971033480,27450,0,40,0,0
mp4-to-pngs,sweep,235078.0,234968,9103245778,7921000000,1182245778,2364491557,27427,0,63,0,0
mp4-to-pngs,sweep,262144.0,262016,8767271347,7650000000,1117271347,2234542695,27414,0,75,0,1
mp4-to-pngs,sweep,543120.0,543104,6151079977,5740000000,411079977,822159955,27399,0,70,0,21
mp4-to-pngs,sweep,1048576.0,1048544,4527814954,4526000000,1814954,3629909,27336,0,2,0,152
mp4-to-pngs,sweep,1254815.0,1252832,4424000000,4424000000,0,0,27267,0,0,0,223
mp4-to-pngs,sweep,2899102.0,2897072,4404000000,4404000000,0,0,26372,0,0,0,1118
mp4-to-pngs,sweep,6698032.0,6640176,4404000000,4404000000,0,0,25641,0,0,0,1849
mp4-to-pngs,interpret,,0,356068000000,356068000000,0,0,27490,0,0,0,0
mp4-to-pngs,jit,,3349016,25868760635,4418000000,21450760635,21450760635,0,27490,0,0,0
mp4-to-pngs,static,,58487576,4418000000,4418000000,0,0,0,0,0,0,27490
mp4-to-pngs,unbounded min-E2E,,6640176,4404000000,4404000000,0,0,25641,0,0,0,1849
mp4-speedup-2x,sweep,0.0,0,6337804000000,6337804000000,0,0,27490,0,0,0,0
mp4-speedup-2x,sweep,1018.0,520,5401889822044,5401889000000,822044,1644089,27489,0,1,0,0
mp4-speedup-2x,sweep,2352.0,2040,4747566970235,4747556000000,10970235,21940471,27488,0,2,0,0
mp4-speedup-2x,sweep,4096.0,4072,4059023152965,4059005000000,18152965,36305931,27486,0,4,0,0
mp4-speedup-2x,sweep,5434.0,5064,3404702423557,3404675000000,27423557,54847115,27486,0,4,0,0
mp4-speedup-2x,sweep,12553.0,12504,2148590484178,2148520000000,70484178,140968357,27481,0,9,0,0
mp4-speedup-2x,sweep,16384.0,16264,1725502243530,1725416000000,86243530,172487060,27477,0,13,0,0
mp4-speedup-2x,sweep,29002.0,28840,1099513972716,1099373000000,140972716,281945433,27464,0,26,0,0
mp4-speedup-2x,sweep,65536.0,65512,698600777523,698291000000,309777523,619555046,27437,0,53,0,0
mp4-speedup-2x,sweep,67004.0,67000,692124492604,691804000000,320492604,640985209,27436,0,54,0,0
mp4-speedup-2x,sweep,154801.0,154792,430748623577,429800000000,948623577,1897247155,27413,0,77,0,0
mp4-speedup-2x,sweep,262144.0,262112,263953560025,262412000000,1541560025,3083120051,27388,0,102,0,0
mp4-speedup-2x,sweep,357638.0,357608,160339835672,158285000000,2054835672,4109671344,27361,0,129,0,0
mp4-speedup-2x,sweep,826255.0,826232,60627708725,55617000000,5010708725,10021417450,27279,0,211,0,0
mp4-speedup-2x,sweep,1048576.0,1048560,53394632072,46803000000,6591632072,13183264144,27252,0,238,0,0
mp4-speedup-2x,sweep,1908907.0,1908888,46337024798,44717000000,1620024798,3240049597,27168,0,259,0,63
